Gene	Slope	P-value
RPL3P10	-0.01079140255177716	0.9119799575653987
RP11-1113C11.2	0.012540595037224307	0.13701066996080818
ADAM5	0.004447940142210477	0.91622004192792
ADAM3A	-0.0019484494378189602	0.9574148652880172
RP11-122L4.2	-0.0007665968857181668	0.9708603844736466
ADAM18	-0.06868534355157313	0.3219757862849245
ADAM2	-0.06365883136893462	0.15356691336966125
KB-1582A10.1	0.010535411348786362	0.4591298063789797
KB-1582A10.2	0.0	
IDO1	-27.759032173120634	0.023933106241105416
RP11-44K6.3	0.014714649381577832	0.4093974476833576
RP11-44K6.2	-0.022947393047016856	0.44090841912672896
RP11-44K6.4	-0.14799748651869293	0.1691701031544003
IDO2	-0.1494922094537307	0.7125194659842191
RP11-44K6.5	0.0017255833792840852	0.9183477942494139
RP11-359E19.1	-0.004586319463766762	0.6530757489026966
RP11-359E19.2	0.020523315226471727	0.061731530249069896
C8orf4	0.8636963650854426	0.9214929863428636
RP11-470M17.2	0.015934581854998634	0.11402737407007447
CTA-392C11.1	0.05706162520017735	0.1526381605536931
CTA-392C11.2	0.0	
RP11-301G7.1	-0.03700482597457768	0.6350575291315914
ZMAT4	-2.6019196846260697	0.020415691120729773
RP11-465K16.1	-0.0014271295581478813	0.8522748481335506
RNU6-356P	0.0	
SFRP1	5.507317760821681	0.07155224825256022
MIR548AO	0.0	
RPS29P2	-0.0025610760610048325	0.3573130153670354
CTD-3080F16.3	0.013904996757153525	0.5670354180241541
RNU6-895P	0.0	
RP11-15G16.1	0.0028067787054037634	0.7243074975141767
GOLGA7	362.61913410789	2.573897577492622e-05
KRT18P37	0.1876398279783933	0.1821013782954712
GINS4	-3.246434664134451	0.5486937926854644
RP11-360L9.4	0.04295665801506674	0.7314776132681173
RP11-360L9.7	-0.002164764151246888	0.4768112374906379
GPAT4	97.16147986313955	0.6471276687344243
NKX6-3	0.10313418320814152	0.8130051693726077
ANK1	149.98558348523693	0.655146679707944
MIR486-1	0.0	
RP11-930P14.1	0.7294707049049005	0.3338446414150418
RP11-930P14.2	-1.3132366906935449	0.07076451846154982
RN7SL149P	-0.003413268314696876	0.7403261123546164
KAT6A	208.79984514828206	0.4590689479980524
SNORD112	0.02007296014266599	0.15774276502772672
RP11-589C21.1	0.001488634115163142	0.7878134206213532
RP11-589C21.2	0.040462415818511295	0.17224447286711267
RP11-589C21.6	-0.19481090551299768	0.6383244923729823
RP11-589C21.5	0.050018715444524825	0.7738197684218302
AP3M2	-47.055584063136116	0.06243768396741065
PLAT	32.50142740464988	0.16576942690582322
RP11-231D20.2	-0.06523659201284161	0.6369040325349956
IKBKB	-43.479672809629456	0.28736998822734716
POLB	-17.166787710724957	0.46881495901052994
RPL5P23	-1.698902550883372	0.2811318640175193
DKK4	-0.16585052730853847	0.12795966010443893
VDAC3	41.95912552998156	0.22632240445076868
SLC20A2	-11.581634326477559	0.10130075035089274
RP11-1007J8.1	-0.06957192241894751	0.17589069338208804
RP11-503E24.2	-0.7011103865854609	0.09212099777051702
SMIM19	6.461761925386081	0.3195737388544075
CHRNB3	-0.050521177935688215	0.37661436530299996
RP11-412B14.1	-0.09616430744240868	0.06466813059966238
RP11-412B14.2	-0.009956435401223339	0.7475439756798534
CHRNA6	-0.09361247905498776	0.4084644701709814
THAP1	19.661591642267616	0.007690515993403061
RNF170	20.380075760053256	0.09632395767049615
RN7SL806P	0.04911991862112636	0.47043678959408486
MIR4469	-0.0010811290294933122	0.4768112374906379
HOOK3	12.130066242387697	0.7023118404242754
FNTA	38.851841395338596	0.058085543907896345
RNU1-124P	-0.03456404202247774	0.3542226201419353
POMK	1.2303767761899012	0.16184436805524
RP11-598P20.3	0.4046036671368879	0.20136062544001104
HGSNAT	-111.55431894818089	0.061489384856037506
VN1R46P	0.005925707647532347	0.8611815191334309
RP11-726G23.2	0.0019773845476258956	0.4875510113909357
RP11-726G23.11	0.01745428380305176	0.007414716149464519
RP11-359P18.2	0.0	
RP11-726G23.3	0.0037192823234142498	0.16033146962361605
AFG3L2P1	0.012655205668291758	0.8382906759228994
RP11-726G23.10	-0.022411085846509464	0.25516841085307235
RP11-726G23.8	0.0	
POTEA	-0.00207754133654248	0.9472000473373204
RNU6-104P	-0.0020540610885731916	0.4768112374906379
RP11-726G23.12	-0.0013359639935818666	0.4768112374906378
RP11-726G23.6	4.293271015057059e-05	0.9941571911165045
RP11-359P18.1	-0.004821100956068022	0.6369370473683345
RP11-359P18.7	-0.00611261675174821	0.45931725797222867
RP11-359P18.8	0.010834859974604646	0.075614513731685
SNX18P27	0.012537098941392325	0.3256499880500394
RP11-359P18.5	0.0007816635180490929	0.8334885032154987
CYP4F44P	-0.00608815310097546	0.3243849266111165
RP11-359P18.6	0.000939764829207883	0.8238236906012257
RP11-643N23.2	0.007511494734787426	0.43142794742160806
RP11-643N23.1	7.09169388491207e-05	0.9831294274519675
pRNA	0.0	
HSPA8P13	0.01729637311059497	0.2930728414360651
ASNSP1	0.033422728899697725	0.5332524426899746
RP11-790L1.3	0.0	
ASNSP4	0.022320161345155635	0.5102978090326464
RP11-101E19.8	0.002498724921040206	0.8485557927305702
TRIM60P15	-0.010828932089306107	0.2079674061866994
LINC00293	0.4669292548646751	0.01834635258395318
MTND2P38	-0.002584442977018687	0.4768112374906378
MTND1P7	0.0032890694872384357	0.1603314696236162
RNU6-656P	0.0031078863919441024	0.16033146962361614
MTCYBP20	6.702795574533953e-05	0.9977686593866228
MTND6P20	0.005662919021288683	0.29138345206149263
RP11-101E19.7	0.09503011782205811	0.06861978472226393
RP11-350F16.1	0.08479712967063929	0.05195844063508271
RP11-350F16.2	-0.004587019472024067	0.561257322218127
MAPK6PS4	0.036148223913139856	0.48812679365863176
RN7SKP32	0.004385279933469537	0.160331469623616
RP11-1134I14.2	-0.029712001428656407	0.12753231074624047
RNU6-819P	0.0025453997982464033	0.7274936403542065
RPL10AP2	-0.49926989765936675	0.2047916277837757
NDUFA5P12	0.011145952326542292	0.3643745343394438
RP11-1134I14.4	-0.023914657739545528	0.4127067871058979
RP11-1134I14.8	-0.0005316875579756444	0.9955072760276125
ATP6V1G1P2	0.03222361890751517	0.12438292395764795
RP11-1134I14.6	0.00028240429100557553	0.9839372140129238
IGLV8OR8-1	-0.0021571572193139904	0.9417549868465019
SPIDR	123.52945164175452	0.0012350886046893635
RP11-697N18.3	0.1824033666210831	0.7215111572894919
RP11-697N18.4	1.4389978428609056	0.0032879531294281476
RP11-697N18.1	0.04167474598010343	0.5832427238045312
RP11-697N18.2	0.055421884475346926	0.40447831842321746
RNU6-665P	0.035273152272563155	0.12209347053377713
CEBPD	2082.603212599977	0.007835785499252134
PRKDC	706.6496868116509	0.001352804089665007
MCM4	0.7123353816096424	0.9807533236838732
RNU6-519P	-0.0032613851637329923	0.3144392299856948
UBE2V2	4.5079217656246255	0.6247285927069628
RP11-769N21.2	-0.0012022100820652006	0.9074309597565475
CTD-2210A23.1	0.0024697395952270394	0.8454378453450208
RNU6-295P	0.0	
RPL29P19	-0.11681425463431966	0.12300232216828771
RP11-513O13.1	0.06316898662931088	0.3025318980180615
RP11-567J20.3	0.09256691139873775	0.49340756658629936
RP11-567J20.2	0.01884586654228372	0.583889254623585
AC026904.1	-0.00392127703910319	0.9077274630106431
RP11-567J20.1	0.013953344761827389	0.5627700823980875
RP11-770E5.3	-0.009400547523622514	0.16885436377273133
RP11-770E5.2	-0.004352071869271694	0.5950278726495193
RP11-770E5.1	-0.027552646485701444	0.22492948717269742
EFCAB1	4.9615737620139395	0.18853257255323186
RP11-22C8.1	0.0173976006573452	0.328154300097784
SNAI2	0.4324227098227196	0.6615500192370358
C8orf22	4.842703909562141	0.27966486891873765
RP11-10H3.1	0.0037948810977155457	0.8509236979468997
RN7SKP294	0.0065474755295972815	0.16033146962361605
RFPL4AP7	-0.0010582380976354127	0.4768112374906375
RP11-738G5.1	0.005002687015276298	0.16033146962361605
RP11-738G5.2	0.0	
PSAT1P1	0.007296633762874146	0.7601641050529562
RP11-109P6.2	0.00489756596503317	0.16033146962361614
RP11-401N18.1	-0.005895725914479839	0.36685092628792615
SNTG1	0.00778878953846312	0.9227215567708654
RP11-759A9.1	-0.0029350839010234145	0.4768112374906379
RP11-759A9.2	0.020297983562699882	0.04294952652198754
CYCSP22	0.0065474755295972815	0.16033146962361605
RP11-139G7.1	-0.0019497679336366752	0.4768112374906379
SNORA7	0.0	
RP11-401H2.1	0.007892283879169678	0.7456542301851496
PXDNL	0.3349784973937993	0.3967882760549346
BRIX1P1	0.037946409107166915	0.4077521002345953
BTF3P1	-0.026732108677995678	0.13476569111735553
RP11-11C20.3	0.3602081072980698	0.06231506333527186
PCMTD1	145.37721309997494	0.002454958905200359
RP11-110G21.2	0.0377842582352336	0.773337743882859
RP11-110G21.1	-0.05137439181016268	0.9528992371473541
RP11-546K22.3	0.0423226028636504	0.6615837944420615
RP11-546K22.1	0.08728451740446677	0.23202354162150907
RP11-546K22.2	0.0006919867260041675	0.9127229824079865
ST18	0.06232253267927719	0.9087429409299796
RP11-26M5.3	-0.026310920001997692	0.36210246366232435
RP11-26M5.2	0.0008230800864287807	0.9137522625775794
RP11-1023P17.2	-0.24435223798752692	0.18722143180483378
RPL34P17	0.08498893827041049	0.29998226698925357
ALKAL1	-0.007113839887788645	0.843050269184255
RB1CC1	183.70637490359178	0.0027118337465956506
CTD-3214K23.1	0.2742941955567964	0.06555786603708492
NPBWR1	0.37291751819395685	0.021698331683018133
RP11-182E14.1	0.007686101908674116	0.3623357001700601
RP11-162D9.1	-0.004832451212776573	0.4768112374906378
RP11-162D9.3	0.024044460517104925	0.37359736655035536
OPRK1	-0.17148597431738166	0.065411038819973
RP11-1081M5.2	-0.030656135478802762	0.2550398346349884
RP11-1081M5.3	-0.014425062381506164	0.5351721478372569
RP11-1081M5.1	-0.04562928070547795	0.3057165120166472
RP11-400K9.4	0.07435303334644838	0.5221787449664201
RP11-400K9.1	-0.053909045908677636	0.528654364422011
RP11-400K9.2	-0.01769694395886223	0.7154839989856305
RP11-463C14.1	-0.010472216582720207	0.5172189522002731
ATP6V1H	5.107002246248012	0.833004499817622
RGS20	-0.3365053600974296	0.20931459408547362
RP11-1070A24.2	-0.010851388772581837	0.4146505627069421
RPS27AP13	-0.01307151917111281	0.2621826032514049
RNU6-1331P	0.0	
TCEA1	-17.43491359880054	0.49950053698751173
RP11-30L15.4	-0.28179278693605886	0.5134232788770441
RP11-30L15.6	-0.273347641982198	0.13817226290532425
LYPLA1	156.9730602263644	0.007659079034882305
TDGF1P5	0.032874821120401305	0.7284829183246133
MRPL15	16.02857332900791	0.19895066701538025
RNU6ATAC32P	0.0	
RP11-626A5.2	-0.04534944383541821	0.6101618799440826
RP11-767C6.1	0.002363952221310899	0.670996156370139
RNU105C	-0.008114590756313036	0.24092661517260042
RP11-793H4.1	0.0060352546995503745	0.7421867324167066
RN7SL250P	-0.015643530244478912	0.25145829032275946
SOX17	-1.6866373525058636	0.2834424852262891
RP11-53M11.5	0.0005540151973074648	0.9675523668540796
TRMT112P7	0.0007536615630232845	0.7704225811353018
SEC11B	0.09107093701412512	0.3686481408082569
RP1	0.8381536996175338	0.26237210684373546
RP11-550I15.1	0.01094362513671993	0.21013708136546122
XKR4	-0.40167235392569517	0.15451530865427412
RP11-386G21.1	0.024840650308376913	0.17268114609762472
RP11-386G21.2	-0.026668947506859813	0.10744717754493063
SBF1P1	-0.03607134980382201	0.6460354492796427
RP11-628E19.2	-0.007585423627141587	0.529761575223717
TMEM68	8.079669342603646	0.00645531753307877
TGS1	-5.087274717702505	0.8223711000274958
LYN	2869.9895556590304	0.001220255467092851
RP11-318K15.2	0.04245099322463335	0.9609106648731829
RN7SL798P	-0.53983672230571	0.7581190503681066
RN7SL323P	-0.07077970983655066	0.6192483143940807
RP11-446E9.1	0.1622046125213159	0.669785896270989
RPS20	-770.4501498353629	0.1763517423752659
SNORD54	-0.019629551893059052	0.2160461744610044
CTA-397H3.3	0.035241534923570766	0.3477172760889402
NPM1P21	-0.02195818395152788	0.7894845158434921
MOS	0.020833927110537942	0.5305840120425604
PLAG1	8.706518624486861	0.0005541190892196558
CHCHD7	9.061108786003778	0.7134124653695655
RP11-140I16.3	0.8636670630512431	0.26469422417299016
RP11-140I16.2	0.004414783381858332	0.8055404126876388
SDR16C5	4.722373859789277	0.08555994521756644
SDR16C6P	0.02372308737726394	0.28485519095742695
PENK	-1.469877862544328	0.3100988048821083
RP11-17A4.2	0.1558481089181155	0.13631284911325556
SEPT10P1	0.04909874645719697	0.3553385995341415
LINC00968	2.86912926795862	0.12343359594169087
RP11-17A4.3	0.030289240985084318	0.7956217686978926
RPL37P6	-0.4314312551402454	0.023143040802430598
RP11-17A4.4	0.19797503900529556	0.5198526409936177
RP11-33E15.1	0.04143835183188285	0.006741382244808572
RNU6-13P	-0.052399351819550716	0.13527224996559614
IMPAD1	-50.38898876903434	0.038243233496622064
RNA5SP266	0.0029819088532892697	0.160331469623616
LINC01606	-0.3217509761743766	0.019216810665272484
RP11-513O17.1	0.012827328499090886	0.048179667138374724
RP11-513O17.3	0.010001740799662547	0.6649551572073611
LINC00588	-0.02656810440584116	0.054429927874124776
RNU6-596P	0.0	
RP11-756K15.2	0.024791534028985672	0.38401197532136067
RPL30P10	0.013677926127660315	0.10986591220406561
RP11-246K15.1	0.04684183457382521	0.5596769370619517
RP11-388G22.1	0.013006436557302475	0.6183683800310538
CTD-2339F6.1	0.11920473940423582	0.05110510656713437
RP11-44D19.1	-0.033550488723037855	0.4099551693363932
LINC01602	-0.058455957858891114	0.27303180765590906
FAM110B	3.838200503798797	0.5635226196116032
RP11-1112C15.2	-0.009428798588512822	0.751251626211602
RP11-648L3.2	0.004858203041625018	0.8241601378692456
RPL26P26	-0.006815260624305106	0.6090298169418711
RP11-716D16.1	-0.020202633390288452	0.325107094585273
UBXN2B	1042.474835816217	0.0005169210134640228
RP11-114M5.1	7.7206503704560285	0.18148322934422814
CYP7A1	2.2486254349072374	0.05807262171880963
RP11-114M5.3	0.1450393734993324	0.11180801122499118
SDCBP	5162.103371432361	0.0004243066581106447
NSMAF	215.37257467548278	6.090633649338544e-05
AC068522.4	-0.056995122769930996	0.820744868186148
TOX	-15.088635508939399	0.4325429671781098
RNU4-50P	-0.0050213598540514714	0.8610960517913229
RP11-328K2.1	-0.04261912850573408	0.5051617817052239
RP11-25K19.1	-5.000123950915196	0.29607629151252474
RNA5SP267	0.0027596446854879953	0.7231188032266807
RP11-379I19.2	0.004770837930662086	0.6937717715949754
RP11-379I19.1	-0.03651621303550318	0.32973406297220553
RP11-379I19.3	0.018139840050796156	0.2440604754305065
RP11-960H2.2	-0.017696323959514728	0.5719974888598999
RP11-960H2.1	0.0	
RP11-88H1.1	0.0	
RP11-27P7.1	-0.009958150362022931	0.14802649405310786
SLC2A13P1	0.008837076267691348	0.08039556893820854
CA8	-2.303071501875756	0.6923902570260425
LINC01301	0.07641603688728003	0.5908520289781307
PDCL3P1	-0.0011264262628921024	0.9027142915877558
RAB2A	213.1893487963319	0.011377954851613867
RP11-91I20.4	-0.19405991625357788	0.2564016991262282
RP11-91I20.3	0.027673708161908298	0.7471413789332844
RP11-91I20.2	-0.017655990127477577	0.42242684927991814
RP11-91I20.1	0.006701218354690328	0.7306690899895107
CHD7	217.3745170026013	0.00011330613087415138
RP11-33I11.2	0.12420868700259521	0.45813487557768584
RP11-33I11.3	0.35676759923931906	0.49064014639884
AC022182.1	0.3881190972654493	0.15643654254843128
AC022182.2	1.0984354192705705	0.026664047726073704
AC022182.3	0.6006654740148382	0.6520421280469325
CLVS1	0.3011456555547753	0.25509430792754795
NPM1P6	0.18229913948987622	0.2810708441647638
RP11-787D18.2	0.0006056223442581076	0.85426797915471
RP11-787D18.1	-0.03855755728063436	0.25165093439224206
ASPH	1115.4635260844102	0.00022749973537282875
KRT8P3	0.8092091627754282	0.021310553475443618
RN7SKP97	1.4590198643047452	0.0005161986944191326
MIR4470	0.003199794297028032	0.16033146962361627
RP11-280G9.1	-0.6676633267161186	0.18660524385591243
RP11-705O24.1	-0.018623149144300643	0.5960408768157114
RP11-705O24.3	-0.00928172865534238	0.2897970549143332
LINC02155	0.010389009510120705	0.054403652565192355
C1GALT1P3	-0.0038116668907287273	0.582051090417157
NARSP2	0.0025182647026346537	0.7061276305833663
CTD-2571E19.3	-0.028995469298929932	0.49346361509126024
NKAIN3	0.010493648500546536	0.7893619443101165
RP11-577N1.1	0.0033654385893965594	0.23501799983093485
RP11-577N1.2	0.011481207816768868	0.29887408718700453
XRCC6P4	-0.08021356606627912	0.30813809713483314
SRPK2P	-0.009695070036882877	0.8507626157089698
UG0898H09	-0.818355710029017	0.23103610521493173
RP11-659E9.2	-0.020371511054911008	0.5177934149548921
GGH	32.73824146777204	0.0027056319051203836
RP11-659E9.4	0.010586117140727755	0.89470199417048
TTPA	-0.4435944439236366	0.49631187805913524
RP11-16E18.1	-0.06744106759931433	0.05922413600630924
YTHDF3-AS1	-0.7430176625358047	0.40639044022372894
YTHDF3	165.7313040665493	0.025988842436859852
RP11-16E18.3	2.898027390609912	0.011282429038318787
RN7SL135P	2.2061598663792453e-05	0.9977977121214978
CTD-3046C4.1	0.03341011712467817	0.18269865325528442
IFITM8P	0.1448391520592685	0.2866487379149003
RP11-45K10.2	0.020510402691788766	0.19097805306818194
RP11-573J24.1	-0.004694758884855969	0.4768112374906379
RN7SKP135	0.0	
RP11-32K4.1	0.00019776359308412445	0.9841195082168404
RP11-579E24.2	-0.030279445138778734	0.21324957678779446
LINC01289	-0.026247712390143094	0.5423012259552951
COX6CP8	-0.003149836798810931	0.4768112374906379
MIR124-2HG	-0.18004911342766317	0.4156869672942499
MIR124-2	0.0	
RP11-21C4.4	0.0033446629370828046	0.16033146962361586
RP11-21C4.5	-0.002477045675117478	0.31752082610745835
RP11-21C4.1	0.058834194283131885	0.16487054886435926
BHLHE22	-0.21239683062118653	0.19778562437393515
CYP7B1	-0.47201484642599273	0.19507819862462228
RP11-1D12.1	0.01223321820633479	0.3461048088621077
RP11-1D12.2	6.685024169829969	0.12034411169504684
RP11-89A16.1	0.002760183538061491	0.16033146962361614
RPL31P41	-0.0031640167587613914	0.3223879822685499
LINC00251	-0.017072656494167875	0.41728945839334897
RP11-678D18.1	-0.0036481038497801965	0.8647905877825737
LINC01299	-0.03448862474773297	0.5404030537944784
CTD-3025N20.3	0.36035520592631093	0.314391056034033
ARMC1	9.227220100118458	0.24769061724963948
MTFR1	4.909727083149187	0.13369293201638605
RP11-707M3.3	6.538942865204479	0.03814960890462144
PDE7A	17.073116508540682	0.8032445132734474
CTD-2532N20.1	-0.35684440174540966	0.025254862244386483
DNAJC5B	-0.3013729532558446	0.7796678764791879
AC084082.3	0.21638851678602034	0.06862328502044095
TRIM55	0.4912079201441421	0.5770037154314325
CRH	-0.04558240490717784	0.6336532945511326
LINC00967	-0.015155566981523092	0.5911815875673299
RRS1-AS1	0.15504299715233014	0.34085707230702667
RRS1	-0.7112983124349724	0.8815115534033141
ADHFE1	-24.225763721334705	0.023563520738567933
C8orf46	-3.084297674985825	0.10260740325277792
RP11-346I3.2	-0.10408450619494732	0.11946591624052155
RNU6-1324P	-0.001196096813337198	0.47681123749063836
MYBL1	-32.4819370001701	0.5761052701845568
VCPIP1	231.1962516816352	0.0006626296657524907
C8orf44	4.701328928751306	0.1083820061132756
SGK3	26.185999306190194	0.019413114866992102
PTTG3P	-0.03350473752457059	0.6182741875804567
MCMDC2	0.38634529874493434	0.38127363603308584
SNHG6	-40.72149688198648	0.14392228224522532
SNORD87	-0.38780774025647374	0.3214813949288606
TCF24	-0.06166292624195835	0.11168401559754589
PPP1R42	0.5295614507539687	0.15845582918451545
RP11-409C19.2	-0.018829961884806123	0.854350938509973
COPS5	12.809419180106099	0.6904947259655523
CSPP1	6.830654683364239	0.046781133163879794
RNA5SP268	-0.001937269105640958	0.8442392677918367
RP11-453N18.1	0.0023070833017352563	0.980071182552483
ARFGEF1	178.48976770425182	0.0013442866675410549
RP11-7F18.2	0.9525340083838997	0.30277792626065625
RP11-7F18.1	-0.014181425361707821	0.35728403212308146
CPA6	0.12580374759192944	0.2996341803565134
RP11-343B22.2	0.02786059934089617	0.034296120308225625
RP11-396J6.1	0.003326875946914599	0.8306862760330755
NDUFS5P6	-0.0006435656388249318	0.8948792411151303
PREX2	-0.016596741070024495	0.9834662777816456
RP11-403D15.2	-0.002120364642714292	0.7231748395565355
RP11-403D15.1	0.035188910385535295	0.016322552571342328
RPL31P40	-0.005080944958866034	0.3346848552811138
C8orf34-AS1	0.18081484683876284	0.2926644784278383
C8orf34	0.4280402992928664	0.23942566928659922
RPS15AP25	-0.007376496247510345	0.5617631301400928
RNA5SP269	0.0	
RP11-865I6.2	0.05035592620995277	0.16118396954539352
LINC01592	0.0013313125784881002	0.9361702006342116
RNU7-102P	-0.0020223271176147105	0.4768112374906379
GS1-44D20.1	-0.7439007460971548	0.07789669577462506
RP11-21C17.1	0.021921895055791035	0.25633216707817696
LINC01603	0.022028938912796805	0.2920646522959602
RP11-744J10.2	0.0022723287388912703	0.7160244834177669
SULF1	-1.3015377146623717	0.9023434667374977
SLCO5A1	2.9721296214132846	0.1421973231486005
RN7SKP29	-0.007188148389051985	0.41470075304409704
RP11-102F4.2	-0.00022305606176774404	0.9895926179259628
RP11-159H10.4	0.011071885781737715	0.4236385435114377
RP11-159H10.3	0.7431753217954534	0.11222623877552453
RP11-159H10.1	0.03753579156183128	0.35304914771301255
RN7SL675P	0.006913144343573231	0.2832361177327379
RNA5SP270	0.003572375912993008	0.16033146962361614
RP11-449M6.3	-0.008603185076728406	0.3048672342254237
SDCBPP2	0.44844762251977344	0.14759440259312626
SUMO2P20	0.06030197933681132	0.09950079618577325
PRDM14	0.09132366793883717	0.1861675492995719
RNU1-101P	0.021434433481494864	0.1604096842069115
RP11-152C15.1	0.0631889348218273	0.5529722974234572
NCOA2	179.07870678654183	0.01245218070402325
BTF3P12	-0.03733465071801366	0.8047738711120752
RNY3P14	0.02473971733399175	0.20384530034801204
RP11-333A23.1	-0.034060033028107964	0.17971090369360987
RP11-333A23.3	-0.09988540685963788	0.06583064387018227
RP11-333A23.4	-5.373470277351035	0.004514454768291974
RP11-333A23.2	-0.08368013027681401	0.08107520375354269
TRAM1	9.897867508906131	0.8697203626510428
LACTB2-AS1	0.12880617775812814	0.7457937780680496
LACTB2	1.862256319100243	0.39894714518390184
RN7SL19P	0.12954486923197786	0.11600035957669597
XKR9	0.09858705903159126	0.6975115836002093
RP11-326E22.1	0.018290289338643257	0.2700015651064533
EYA1	1.2827031398715338	0.09693057709665256
RP11-1102P16.1	0.050377960773270516	0.45106637403394034
TRAPPC2P2	0.0	
RP11-1144P22.1	0.015194894804538358	0.5153965755360601
RP11-281N10.1	0.12248517557054114	0.15294373852326804
MSC-AS1	0.21328770022806362	0.8434880359576222
MSC	-3.27286984015414	0.4800323883611628
RPS20P20	0.03986711991161383	0.049287598370414666
TRPA1	-0.03396466223647917	0.8060908520268179
RP11-142A23.1	0.10834692383450154	0.33083869229505103
RP11-656G20.1	0.008401146612124823	0.7818493852783815
RNA5SP271	-0.0014782835672926095	0.47681123749063814
RP11-351E7.2	-0.0054062434147561875	0.37017480753357024
RP11-351E7.1	0.0	
KCNB2	0.0770454420044858	0.47966108200954194
HAUS1P3	-0.009594296049315871	0.6538773244485669
RP11-313C15.2	0.016412746820281175	0.10405265771315063
RP11-313C15.1	0.03266236924880188	0.03157733175932325
RP11-1145L24.1	0.009037980807054521	0.1539163493831449
RP11-531A24.3	-0.015509198742099294	0.7424905004152276
TERF1	-36.406499742455736	0.04765302263970523
RNU6-285P	-0.0063084114507721955	0.6296226269162551
RP11-531A24.7	-0.12499675526298977	0.37380698732147677
RP11-531A24.5	-0.25628899721105775	0.8428205228579162
SBSPON	1.9974738606189444	0.20191398391924562
RP11-956J14.1	0.001235434397927098	0.9712959723479694
RP11-956J14.2	0.05759379135897673	0.3426257947011724
C8orf89	0.07612403005662895	0.21275315616383458
FAM213AP2	0.012568860053901577	0.8018777564578614
RPL7	112.06652617267211	0.8125581788697962
RDH10	11.759285105484405	0.24517562025349732
RDH10-AS1	0.04338395568148383	0.9236393714214157
RP11-434I12.3	2.4458841483543816	0.15538074973069088
RP11-434I12.4	0.010033945447408746	0.2427468353384231
STAU2-AS1	0.16986785706158367	0.45737190352314094
STAU2	31.913114475327802	0.0364879969266548
RP11-181D18.4	0.05063075774286817	0.2710380881390154
RP11-116B19.2	0.07597577356756703	0.00024525225137419224
VENTXP6	0.002733850958280576	0.9588767254098997
RP11-463D19.1	-0.012022418804133982	0.8540650362904311
UBE2W	204.71350758461972	0.0025418986936354133
RP11-99A14.1	0.007031681807462782	0.9593257756932256
RN7SL760P	0.019613891458742018	0.6787131702344349
GYG1P1	0.17467560928575893	0.325545690924128
ELOC	6.0265556581001265	0.7086659634632441
TMEM70	83.15363802900553	0.01823731992388878
RP11-367E12.4	0.37392330812867436	0.13531609263158176
LY96	128.4688782051128	0.055068527423351304
RNU6-1300P	0.02576287889944988	0.8613742092548016
RP11-6I2.3	27.33790490821394	0.022387555087860483
RPS3AP32	0.21041800653604692	0.23697737883291362
RNU6-1197P	-0.0009084920531243687	0.9618875420649153
RP11-6I2.4	0.036949450851857746	0.8352945452686579
RP1-16A9.1	0.7303293485154003	0.0013583594594822623
JPH1	5.7261506377185265	0.10188111171669942
GDAP1	-2.378126930434994	0.2917905765022102
CTD-2320G14.2	-0.00885614312925217	0.3075716683714579
MIR5681A	0.0	
MIR2052HG	0.019521893790104	0.7628800347804122
RP11-730G20.2	-14.376966863596648	0.0005509552375504611
RP11-730G20.1	0.008768870585683819	0.1755089026908291
MIR2052	0.0	
RP11-758M4.4	-0.034712363479048006	0.6151662783371601
RP11-758M4.3	-0.008916710513262413	0.18995688328641064
PI15	0.041990494895178594	0.924764065724681
RP11-3N13.2	0.0012017444758613185	0.8808420063661897
CRISPLD1	0.23158897071668527	0.6366586498925251
RP11-300E4.2	0.009654137641989921	0.05409107976490442
RP11-697M17.2	-0.018252938360343376	0.4279516218481515
CASC9	0.11343101753292745	0.11130681891377771
HIGD1AP6	-0.004695484989928036	0.4768112374906375
PKMP4	-0.17283521647392625	0.06532746671272632
HNF4G	0.4567853723227486	0.038442157845410344
RNU2-54P	0.0	
RP11-706J10.2	-0.05131978212201636	0.2543833663851205
LINC01111	-0.013200397667795948	0.5796941275449028
ZFHX4-AS1	-0.13022081356642945	0.3372811791920305
RP11-115I9.1	0.0	
MRPL9P1	0.03377810768102332	0.03627037849129595
ZFHX4	0.17164319279376372	0.7792155533754004
RP11-48D4.2	0.0072316865551882905	0.05234397502319116
MIR3149	0.0031116371945892622	0.7005712293215182
PEX2	78.36077631541573	0.011473352434350497
HIGD1AP18	0.03544028539359581	0.5350453029962988
RP11-38H17.1	0.0036096027297680255	0.8939554727214346
RP11-91P17.1	0.005953236573994922	0.48845551565811485
RNU6-1220P	0.003870318996779225	0.1603314696236162
PKIA-AS1	-2.7543373315236623	0.00017020875976363702
PKIA	0.15483843432669706	0.9727162882880402
RP11-594N15.3	0.024574994119233314	0.9421642379532402
ZC2HC1A	0.8392195652019594	0.5848993092907445
IL7	-0.5007907302436176	0.4682117650136083
RP11-578O24.2	-0.15531902063649647	0.3314035377630459
THAP12P7	-0.03304812464169184	0.7780428078945555
RP11-79H23.3	-0.19374512095942628	0.6090740680471949
RP11-1114I9.1	0.0033860264087177652	0.5842079654044584
RP11-758H6.1	-0.0009841729994941272	0.4768112374906379
RPL3P9	-0.20586922050548206	0.3811145317752628
STMN2	-5.638327056938402	0.06429594282719896
HEY1	-0.8679207322747633	0.7707369785357282
LINC01607	0.050288412011653086	0.38502079507211595
